nabirds_id,inat_taxon_id,ebird_species_code,taxon_order,kingdom,phylum,class,order,family,genus,specific_epithet,scientific_name,kingdom_common_name,phylum_common_name,class_common_name,order_common_name,family_common_name,genus_common_name,common_name
710,8001,fiscro,21068.0,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,ossifragus,Corvus ossifragus,Animals,Chordates,Birds,Perching Birds,"Crows, Jays, and Magpies","Crows, Ravens, Jackdaws, and Rook",Fish Crow
800,8001,fiscro,21068.0,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,ossifragus,Corvus ossifragus,Animals,Chordates,Birds,Perching Birds,"Crows, Jays, and Magpies","Crows, Ravens, Jackdaws, and Rook",Fish Crow
725,8003,chirav,21072.0,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,cryptoleucus,Corvus cryptoleucus,Animals,Chordates,Birds,Perching Birds,"Crows, Jays, and Magpies","Crows, Ravens, Jackdaws, and Rook",Chihuahuan Raven
801,8003,chirav,21072.0,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,cryptoleucus,Corvus cryptoleucus,Animals,Chordates,Birds,Perching Birds,"Crows, Jays, and Magpies","Crows, Ravens, Jackdaws, and Rook",Chihuahuan Raven
739,8010,comrav,21121.0,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,corax,Corvus corax,Animals,Chordates,Birds,Perching Birds,"Crows, Jays, and Magpies","Crows, Ravens, Jackdaws, and Rook",Common Raven
802,8010,comrav,21121.0,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,corax,Corvus corax,Animals,Chordates,Birds,Perching Birds,"Crows, Jays, and Magpies","Crows, Ravens, Jackdaws, and Rook",Common Raven
261,144814,carchi,21558.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,carolinensis,Poecile carolinensis,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Chickadees and Allies,Carolina Chickadee
811,144814,carchi,21558.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,carolinensis,Poecile carolinensis,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Chickadees and Allies,Carolina Chickadee
278,144815,bkcchi,21563.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,atricapillus,Poecile atricapillus,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Chickadees and Allies,Black-capped Chickadee
812,144815,bkcchi,21563.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,atricapillus,Poecile atricapillus,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Chickadees and Allies,Black-capped Chickadee
303,144816,mouchi,21575.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,gambeli,Poecile gambeli,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Chickadees and Allies,Mountain Chickadee
813,144816,mouchi,21575.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,gambeli,Poecile gambeli,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Chickadees and Allies,Mountain Chickadee
406,144820,chbchi,21591.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,rufescens,Poecile rufescens,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Chickadees and Allies,Chestnut-backed Chickadee
814,144820,chbchi,21591.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,rufescens,Poecile rufescens,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Chickadees and Allies,Chestnut-backed Chickadee
424,144821,borchi2,21596.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,hudsonicus,Poecile hudsonicus,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Chickadees and Allies,Boreal Chickadee
815,144821,borchi2,21596.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,hudsonicus,Poecile hudsonicus,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Chickadees and Allies,Boreal Chickadee
569,13630,britit,21642.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,wollweberi,Baeolophus wollweberi,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Titmice,Bridled Titmouse
816,13630,britit,21642.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,wollweberi,Baeolophus wollweberi,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Titmice,Bridled Titmouse
587,13633,oaktit,21647.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,inornatus,Baeolophus inornatus,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Titmice,Oak Titmouse
817,13633,oaktit,21647.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,inornatus,Baeolophus inornatus,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Titmice,Oak Titmouse
692,13634,juntit1,21652.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,ridgwayi,Baeolophus ridgwayi,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Titmice,Juniper Titmouse
818,13634,juntit1,21652.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,ridgwayi,Baeolophus ridgwayi,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Titmice,Juniper Titmouse
717,13632,tuftit,21657.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,bicolor,Baeolophus bicolor,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Titmice,Tufted Titmouse
819,13632,tuftit,21657.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,bicolor,Baeolophus bicolor,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Titmice,Tufted Titmouse
734,13631,blctit4,21660.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,atricristatus,Baeolophus atricristatus,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Titmice,Black-crested Titmouse
820,13631,blctit4,21660.0,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,atricristatus,Baeolophus atricristatus,Animals,Chordates,Birds,Perching Birds,"Tits, Chickadees, and Titmice",Titmice,Black-crested Titmouse
433,7603,verdin,21762.0,Animalia,Chordata,Aves,Passeriformes,Remizidae,Auriparus,flaviceps,Auriparus flaviceps,Animals,Chordates,Birds,Perching Birds,Penduline-Tits,,Verdin
821,7603,verdin,21762.0,Animalia,Chordata,Aves,Passeriformes,Remizidae,Auriparus,flaviceps,Auriparus flaviceps,Animals,Chordates,Birds,Perching Birds,Penduline-Tits,,Verdin
432,7294,horlar,22065.0,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Eremophila,alpestris,Eremophila alpestris,Animals,Chordates,Birds,Perching Birds,Larks,Horned Larks,Horned Lark
803,7294,horlar,22065.0,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Eremophila,alpestris,Eremophila alpestris,Animals,Chordates,Birds,Perching Birds,Larks,Horned Larks,Horned Lark
421,11970,nrwswa,23494.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Stelgidopteryx,serripennis,Stelgidopteryx serripennis,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Rough-winged Swallows,Northern Rough-winged Swallow
806,11970,nrwswa,23494.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Stelgidopteryx,serripennis,Stelgidopteryx serripennis,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Rough-winged Swallows,Northern Rough-winged Swallow
264,11867,purmar,23509.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Progne,subis,Progne subis,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,New World Martins,Purple Martin
752,11867,purmar,23509.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Progne,subis,Progne subis,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,New World Martins,Purple Martin
959,11867,purmar,23509.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Progne,subis,Progne subis,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,New World Martins,Purple Martin
287,11935,treswa,23533.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Tachycineta,bicolor,Tachycineta bicolor,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Tachycineta Swallows,Tree Swallow
804,11935,treswa,23533.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Tachycineta,bicolor,Tachycineta bicolor,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Tachycineta Swallows,Tree Swallow
385,11931,vigswa,23543.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Tachycineta,thalassina,Tachycineta thalassina,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Tachycineta Swallows,Violet-green Swallow
805,11931,vigswa,23543.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Tachycineta,thalassina,Tachycineta thalassina,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Tachycineta Swallows,Violet-green Swallow
571,11941,banswa,23564.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Riparia,riparia,Riparia riparia,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Sand Martins,Bank Swallow
807,11941,banswa,23564.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Riparia,riparia,Riparia riparia,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Sand Martins,Bank Swallow
730,11901,barswa,23610.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,rustica,Hirundo rustica,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Typical Swallows,Barn Swallow
810,11901,barswa,23610.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,rustica,Hirundo rustica,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Typical Swallows,Barn Swallow
592,11858,cliswa,23704.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,pyrrhonota,Petrochelidon pyrrhonota,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Cliff Swallows and Allies,Cliff Swallow
808,11858,cliswa,23704.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,pyrrhonota,Petrochelidon pyrrhonota,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Cliff Swallows and Allies,Cliff Swallow
707,11855,cavswa,23712.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,fulva,Petrochelidon fulva,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Cliff Swallows and Allies,Cave Swallow
809,11855,cavswa,23712.0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,fulva,Petrochelidon fulva,Animals,Chordates,Birds,Perching Birds,Swallows and Martins,Cliff Swallows and Allies,Cave Swallow
434,7266,bushti,24702.0,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Psaltriparus,minimus,Psaltriparus minimus,Animals,Chordates,Birds,Perching Birds,Long-tailed Tits,,Bushtit
822,7266,bushti,24702.0,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Psaltriparus,minimus,Psaltriparus minimus,Animals,Chordates,Birds,Perching Birds,Long-tailed Tits,,Bushtit
437,15256,wrenti,24876.0,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Chamaea,fasciata,Chamaea fasciata,Animals,Chordates,Birds,Perching Birds,Sylviid Warblers and Parrotbills,,Wrentit
841,15256,wrenti,24876.0,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Chamaea,fasciata,Chamaea fasciata,Animals,Chordates,Birds,Perching Birds,Sylviid Warblers and Parrotbills,,Wrentit
595,1289388,ruckin,26270.0,Animalia,Chordata,Aves,Passeriformes,Regulidae,Corthylio,calendula,Corthylio calendula,Animals,Chordates,Birds,Perching Birds,Kinglets,Ruby-crowned Kinglets,Ruby-crowned Kinglet
840,1289388,ruckin,26270.0,Animalia,Chordata,Aves,Passeriformes,Regulidae,Corthylio,calendula,Corthylio calendula,Animals,Chordates,Birds,Perching Birds,Kinglets,Ruby-crowned Kinglets,Ruby-crowned Kinglet
388,117100,gockin,26274.0,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,satrapa,Regulus satrapa,Animals,Chordates,Birds,Perching Birds,Kinglets,"Firecrests, Goldcrests, and Allies",Golden-crowned Kinglet
839,117100,gockin,26274.0,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,satrapa,Regulus satrapa,Animals,Chordates,Birds,Perching Birds,Kinglets,"Firecrests, Goldcrests, and Allies",Golden-crowned Kinglet
284,14823,rebnut,26353.0,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,canadensis,Sitta canadensis,Animals,Chordates,Birds,Perching Birds,Nuthatches,Nuthatches,Red-breasted Nuthatch
823,14823,rebnut,26353.0,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,canadensis,Sitta canadensis,Animals,Chordates,Birds,Perching Birds,Nuthatches,Nuthatches,Red-breasted Nuthatch
413,14801,whbnut,26356.0,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,carolinensis,Sitta carolinensis,Animals,Chordates,Birds,Perching Birds,Nuthatches,Nuthatches,White-breasted Nuthatch
824,14801,whbnut,26356.0,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,carolinensis,Sitta carolinensis,Animals,Chordates,Birds,Perching Birds,Nuthatches,Nuthatches,White-breasted Nuthatch
579,14816,pygnut,26368.0,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,pygmaea,Sitta pygmaea,Animals,Chordates,Birds,Perching Birds,Nuthatches,Nuthatches,Pygmy Nuthatch
825,14816,pygnut,26368.0,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,pygmaea,Sitta pygmaea,Animals,Chordates,Birds,Perching Birds,Nuthatches,Nuthatches,Pygmy Nuthatch
711,14825,bnhnut,26376.0,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,pusilla,Sitta pusilla,Animals,Chordates,Birds,Perching Birds,Nuthatches,Nuthatches,Brown-headed Nuthatch
826,14825,bnhnut,26376.0,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,pusilla,Sitta pusilla,Animals,Chordates,Birds,Perching Birds,Nuthatches,Nuthatches,Brown-headed Nuthatch
435,7458,brncre,26441.0,Animalia,Chordata,Aves,Passeriformes,Certhiidae,Certhia,americana,Certhia americana,Animals,Chordates,Birds,Perching Birds,Treecreepers,Typical Treecreepers,Brown Creeper
827,7458,brncre,26441.0,Animalia,Chordata,Aves,Passeriformes,Certhiidae,Certhia,americana,Certhia americana,Animals,Chordates,Birds,Perching Birds,Treecreepers,Typical Treecreepers,Brown Creeper
387,7493,buggna,26546.0,Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,caerulea,Polioptila caerulea,Animals,Chordates,Birds,Perching Birds,Gnatcatchers and Gnatwrens,Gnatcatchers,Blue-gray Gnatcatcher
836,7493,buggna,26546.0,Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,caerulea,Polioptila caerulea,Animals,Chordates,Birds,Perching Birds,Gnatcatchers and Gnatwrens,Gnatcatchers,Blue-gray Gnatcatcher
594,7498,bktgna,26556.0,Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,melanura,Polioptila melanura,Animals,Chordates,Birds,Perching Birds,Gnatcatchers and Gnatwrens,Gnatcatchers,Black-tailed Gnatcatcher
837,7498,bktgna,26556.0,Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,melanura,Polioptila melanura,Animals,Chordates,Birds,Perching Birds,Gnatcatchers and Gnatwrens,Gnatcatchers,Black-tailed Gnatcatcher
288,7464,canwre,26607.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Catherpes,mexicanus,Catherpes mexicanus,Animals,Chordates,Birds,Perching Birds,Wrens,,Canyon Wren
829,7464,canwre,26607.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Catherpes,mexicanus,Catherpes mexicanus,Animals,Chordates,Birds,Perching Birds,Wrens,,Canyon Wren
572,7562,houwre,26614.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,aedon,Troglodytes aedon,Animals,Chordates,Birds,Perching Birds,Wrens,Troglodytes Wrens,House Wren
832,7562,houwre,26614.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,aedon,Troglodytes aedon,Animals,Chordates,Birds,Perching Birds,Wrens,Troglodytes Wrens,House Wren
593,144882,pacwre1,26705.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,pacificus,Troglodytes pacificus,Animals,Chordates,Birds,Perching Birds,Wrens,Troglodytes Wrens,Pacific Wren
833,144882,pacwre1,26705.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,pacificus,Troglodytes pacificus,Animals,Chordates,Birds,Perching Birds,Wrens,Troglodytes Wrens,Pacific Wren
708,144883,winwre3,26721.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,hiemalis,Troglodytes hiemalis,Animals,Chordates,Birds,Perching Birds,Wrens,Troglodytes Wrens,Winter Wren
834,144883,winwre3,26721.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,hiemalis,Troglodytes hiemalis,Animals,Chordates,Birds,Perching Birds,Wrens,Troglodytes Wrens,Winter Wren
731,7601,marwre,26755.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Cistothorus,palustris,Cistothorus palustris,Animals,Chordates,Birds,Perching Birds,Wrens,Marsh Wrens and Allies,Marsh Wren
835,7601,marwre,26755.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Cistothorus,palustris,Cistothorus palustris,Animals,Chordates,Birds,Perching Birds,Wrens,Marsh Wrens and Allies,Marsh Wren
386,7513,carwre,26774.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Thryothorus,ludovicianus,Thryothorus ludovicianus,Animals,Chordates,Birds,Perching Birds,Wrens,Thryothorus Wrens,Carolina Wren
830,7513,carwre,26774.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Thryothorus,ludovicianus,Thryothorus ludovicianus,Animals,Chordates,Birds,Perching Birds,Wrens,Thryothorus Wrens,Carolina Wren
422,7576,bewwre,26787.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Thryomanes,bewickii,Thryomanes bewickii,Animals,Chordates,Birds,Perching Birds,Wrens,,Bewick's Wren
831,7576,bewwre,26787.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Thryomanes,bewickii,Thryomanes bewickii,Animals,Chordates,Birds,Perching Birds,Wrens,,Bewick's Wren
265,7470,cacwre,26833.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Campylorhynchus,brunneicapillus,Campylorhynchus brunneicapillus,Animals,Chordates,Birds,Perching Birds,Wrens,Large Wrens,Cactus Wren
828,7470,cacwre,26833.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Campylorhynchus,brunneicapillus,Campylorhynchus brunneicapillus,Animals,Chordates,Birds,Perching Birds,Wrens,Large Wrens,Cactus Wren
436,7643,amedip,27090.0,Animalia,Chordata,Aves,Passeriformes,Cinclidae,Cinclus,mexicanus,Cinclus mexicanus,Animals,Chordates,Birds,Perching Birds,Dippers,Dippers,American Dipper
838,7643,amedip,27090.0,Animalia,Chordata,Aves,Passeriformes,Cinclidae,Cinclus,mexicanus,Cinclus mexicanus,Animals,Chordates,Birds,Perching Birds,Dippers,Dippers,American Dipper
439,14850,eursta,27232.0,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Animals,Chordates,Birds,Perching Birds,Starlings,Common and Spotless Starlings,European Starling
748,14850,eursta,27232.0,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Animals,Chordates,Birds,Perching Birds,Starlings,Common and Spotless Starlings,European Starling
856,14850,eursta,27232.0,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Animals,Chordates,Birds,Perching Birds,Starlings,Common and Spotless Starlings,European Starling
1005,14850,eursta,27232.0,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Animals,Chordates,Birds,Perching Birds,Starlings,Common and Spotless Starlings,European Starling
275,14995,grycat,27413.0,Animalia,Chordata,Aves,Passeriformes,Mimidae,Dumetella,carolinensis,Dumetella carolinensis,Animals,Chordates,Birds,Perching Birds,Mockingbirds and Thrashers,,Gray Catbird
851,14995,grycat,27413.0,Animalia,Chordata,Aves,Passeriformes,Mimidae,Dumetella,carolinensis,Dumetella carolinensis,Animals,Chordates,Birds,Perching Birds,Mockingbirds and Thrashers,,Gray Catbird
596,14912,cubthr,27438.0,Animalia,Chordata,Aves,Passeriformes,Mimidae,Toxostoma,curvirostre,Toxostoma curvirostre,Animals,Chordates,Birds,Perching Birds,Mockingbirds and Thrashers,Typical Thrashers,Curve-billed Thrasher
854,14912,cubthr,27438.0,Animalia,Chordata,Aves,Passeriformes,Mimidae,Toxostoma,curvirostre,Toxostoma curvirostre,Animals,Chordates,Birds,Perching Birds,Mockingbirds and Thrashers,Typical Thrashers,Curve-billed Thrasher
438,14898,brnthr,27451.0,Animalia,Chordata,Aves,Passeriformes,Mimidae,Toxostoma,rufum,Toxostoma rufum,Animals,Chordates,Birds,Perching Birds,Mockingbirds and Thrashers,Typical Thrashers,Brown Thrasher
853,14898,brnthr,27451.0,Animalia,Chordata,Aves,Passeriformes,Mimidae,Toxostoma,rufum,Toxostoma rufum,Animals,Chordates,Birds,Perching Birds,Mockingbirds and Thrashers,Typical Thrashers,Brown Thrasher
720,14906,calthr,27468.0,Animalia,Chordata,Aves,Passeriformes,Mimidae,Toxostoma,redivivum,Toxostoma redivivum,Animals,Chordates,Birds,Perching Birds,Mockingbirds and Thrashers,Typical Thrashers,California Thrasher
855,14906,calthr,27468.0,Animalia,Chordata,Aves,Passeriformes,Mimidae,Toxostoma,redivivum,Toxostoma redivivum,Animals,Chordates,Birds,Perching Birds,Mockingbirds and Thrashers,Typical Thrashers,California Thrasher
389,14886,normoc,27525.0,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,polyglottos,Mimus polyglottos,Animals,Chordates,Birds,Perching Birds,Mockingbirds and Thrashers,Typical Mockingbirds,Northern Mockingbird
852,14886,normoc,27525.0,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,polyglottos,Mimus polyglottos,Animals,Chordates,Birds,Perching Birds,Mockingbirds and Thrashers,Typical Mockingbirds,Northern Mockingbird
262,12942,easblu,27535.0,Animalia,Chordata,Aves,Passeriformes,Turdidae,Sialia,sialis,Sialia sialis,Animals,Chordates,Birds,Perching Birds,Thrushes,Bluebirds,Eastern Bluebird
842,12942,easblu,27535.0,Animalia,Chordata,Aves,Passeriformes,Turdidae,Sialia,sialis,Sialia sialis,Animals,Chordates,Birds,Perching Birds,Thrushes,Bluebirds,Eastern Bluebird
